Bb	CP	Solvent	Electrode	Additives	Prior_score
Ascorbic_acid	Potassium_cyanide	ACN	Carbon	CuCl2	9.9e-06
Ascorbic_acid	Potassium_cyanide	ACN	Carbon	Pd(OAc)2	1.37e-05
Ascorbic_acid	Potassium_cyanide	ACN	Carbon	Dy(OTf)3	3.5e-06
Ascorbic_acid	Potassium_cyanide	ACN	Carbon	Nothing	1.43e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Ptsoh	1.71e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Formic_acid	1.4e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	CsCO3	2.1e-06
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Triethylamine	1.69e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	NiCl2	4.8e-06
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	CuCl2	1.48e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Pd(OAc)2	1.94e-05
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Dy(OTf)3	2e-07
Ascorbic_acid	Potassium_cyanide	ACN	Platinum	Nothing	8.3e-06
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Ptsoh	1.83e-05
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Formic_acid	1.66e-05
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	CsCO3	5.1e-06
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Triethylamine	1.74e-05
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	NiCl2	4.7e-06
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	CuCl2	2.01e-05
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Pd(OAc)2	1.34e-05
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Dy(OTf)3	1e-07
Ascorbic_acid	Potassium_cyanide	DMF	Carbon	Nothing	8.4e-06
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Ptsoh	1.26e-05
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Formic_acid	1.43e-05
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	CsCO3	3.4e-06
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Triethylamine	1.39e-05
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	NiCl2	3.7e-06
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	CuCl2	1.73e-05
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Pd(OAc)2	1.89e-05
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Dy(OTf)3	4.2e-06
Ascorbic_acid	Potassium_cyanide	DMF	Platinum	Nothing	1.7e-05
Ascorbic_acid	Rawal_diene	ACN	Carbon	Ptsoh	2.02e-05
Ascorbic_acid	Rawal_diene	ACN	Carbon	Formic_acid	7.9e-06
Ascorbic_acid	Rawal_diene	ACN	Carbon	CsCO3	5.4e-06
Ascorbic_acid	Rawal_diene	ACN	Carbon	Triethylamine	1.19e-05
Ascorbic_acid	Rawal_diene	ACN	Carbon	NiCl2	5e-07
Ascorbic_acid	Rawal_diene	ACN	Carbon	CuCl2	1.2e-05
Ascorbic_acid	Rawal_diene	ACN	Carbon	Pd(OAc)2	1.17e-05
Ascorbic_acid	Rawal_diene	ACN	Carbon	Dy(OTf)3	5.5e-06
Ascorbic_acid	Rawal_diene	ACN	Carbon	Nothing	1.06e-05
Ascorbic_acid	Rawal_diene	ACN	Platinum	Ptsoh	8e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	Formic_acid	2.02e-05
Ascorbic_acid	Rawal_diene	ACN	Platinum	CsCO3	5.5e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	Triethylamine	7.7e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	NiCl2	3.2e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	CuCl2	8.6e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	Pd(OAc)2	9.9e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	Dy(OTf)3	3.3e-06
Ascorbic_acid	Rawal_diene	ACN	Platinum	Nothing	1.98e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	Ptsoh	1.64e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	Formic_acid	1.36e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	CsCO3	6.2e-06
Ascorbic_acid	Rawal_diene	DMF	Carbon	Triethylamine	1.12e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	NiCl2	3.5e-06
Ascorbic_acid	Rawal_diene	DMF	Carbon	CuCl2	1.13e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	Pd(OAc)2	2.02e-05
Ascorbic_acid	Rawal_diene	DMF	Carbon	Dy(OTf)3	1.9e-06
Ascorbic_acid	Rawal_diene	DMF	Carbon	Nothing	1.23e-05
Ascorbic_acid	Rawal_diene	DMF	Platinum	Ptsoh	8e-06
Ascorbic_acid	Rawal_diene	DMF	Platinum	Formic_acid	8.7e-06
Ascorbic_acid	Rawal_diene	DMF	Platinum	CsCO3	7.4e-06
Ascorbic_acid	Rawal_diene	DMF	Platinum	Triethylamine	1e-05
Ascorbic_acid	Rawal_diene	DMF	Platinum	NiCl2	6.4e-06
Ascorbic_acid	Rawal_diene	DMF	Platinum	CuCl2	1.1e-05
Ascorbic_acid	Rawal_diene	DMF	Platinum	Pd(OAc)2	1.46e-05
Ascorbic_acid	Rawal_diene	DMF	Platinum	Dy(OTf)3	3.3e-06
Ascorbic_acid	Rawal_diene	DMF	Platinum	Nothing	1.36e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Ptsoh	3.8e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Formic_acid	3.82e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	CsCO3	4e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Triethylamine	3.9e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	NiCl2	4e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	CuCl2	3.7e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Pd(OAc)2	3.9e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Dy(OTf)3	3.97e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Carbon	Nothing	3.86e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Ptsoh	3.93e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Formic_acid	3.91e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	CsCO3	3.96e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Triethylamine	3.93e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	NiCl2	3.99e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	CuCl2	3.68e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Pd(OAc)2	3.93e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Dy(OTf)3	3.99e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	ACN	Platinum	Nothing	3.88e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Ptsoh	3.84e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Formic_acid	3.92e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	CsCO3	3.99e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Triethylamine	3.74e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	NiCl2	3.96e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	CuCl2	3.89e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Pd(OAc)2	3.89e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Dy(OTf)3	3.99e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Carbon	Nothing	3.76e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Ptsoh	3.91e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Formic_acid	3.75e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	CsCO3	4e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Triethylamine	3.79e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	NiCl2	3.97e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	CuCl2	3.9e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Pd(OAc)2	3.95e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Dy(OTf)3	3.97e-05
Ascorbic_acid	Tetrachloroisophthalodinitrile	DMF	Platinum	Nothing	3.77e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Ptsoh	3.78e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Formic_acid	3.86e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	CsCO3	3.86e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Triethylamine	3.67e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	NiCl2	3.7e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	CuCl2	3.82e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Pd(OAc)2	3.93e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Dy(OTf)3	3.92e-05
Ascorbic_acid	Propiolic_acid	ACN	Carbon	Nothing	3.85e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Ptsoh	3.89e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Formic_acid	3.66e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	CsCO3	3.73e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Triethylamine	3.7e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	NiCl2	3.95e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	CuCl2	3.93e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Pd(OAc)2	3.89e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Dy(OTf)3	3.75e-05
Ascorbic_acid	Propiolic_acid	ACN	Platinum	Nothing	3.72e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Ptsoh	3.93e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Formic_acid	3.94e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	CsCO3	3.89e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Triethylamine	3.93e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	NiCl2	3.8e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	CuCl2	3.68e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Pd(OAc)2	3.88e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Dy(OTf)3	3.87e-05
Ascorbic_acid	Propiolic_acid	DMF	Carbon	Nothing	3.73e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Ptsoh	3.71e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Formic_acid	3.82e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	CsCO3	3.83e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Triethylamine	3.95e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	NiCl2	3.76e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	CuCl2	3.72e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Pd(OAc)2	3.71e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Dy(OTf)3	3.89e-05
Ascorbic_acid	Propiolic_acid	DMF	Platinum	Nothing	3.94e-05
Ascorbic_acid	Carveol	ACN	Carbon	Ptsoh	1.08e-05
Ascorbic_acid	Carveol	ACN	Carbon	Formic_acid	1.85e-05
Ascorbic_acid	Carveol	ACN	Carbon	CsCO3	5e-07
Ascorbic_acid	Carveol	ACN	Carbon	Triethylamine	1.78e-05
Ascorbic_acid	Carveol	ACN	Carbon	NiCl2	3.5e-06
Ascorbic_acid	Carveol	ACN	Carbon	CuCl2	1.77e-05
Ascorbic_acid	Carveol	ACN	Carbon	Pd(OAc)2	1.04e-05
Ascorbic_acid	Carveol	ACN	Carbon	Dy(OTf)3	5e-07
Ascorbic_acid	Carveol	ACN	Carbon	Nothing	1.56e-05
Ascorbic_acid	Carveol	ACN	Platinum	Ptsoh	1.01e-05
Ascorbic_acid	Carveol	ACN	Platinum	Formic_acid	1.74e-05
Ascorbic_acid	Carveol	ACN	Platinum	CsCO3	2.9e-06
Ascorbic_acid	Carveol	ACN	Platinum	Triethylamine	8e-06
Ascorbic_acid	Carveol	ACN	Platinum	NiCl2	8e-07
Ascorbic_acid	Carveol	ACN	Platinum	CuCl2	1.08e-05
Ascorbic_acid	Carveol	ACN	Platinum	Pd(OAc)2	2.02e-05
Ascorbic_acid	Carveol	ACN	Platinum	Dy(OTf)3	5.6e-06
Ascorbic_acid	Carveol	ACN	Platinum	Nothing	1.25e-05
Ascorbic_acid	Carveol	DMF	Carbon	Ptsoh	1.39e-05
Ascorbic_acid	Carveol	DMF	Carbon	Formic_acid	1.94e-05
Ascorbic_acid	Carveol	DMF	Carbon	CsCO3	4.9e-06
Ascorbic_acid	Carveol	DMF	Carbon	Triethylamine	1.51e-05
Ascorbic_acid	Carveol	DMF	Carbon	NiCl2	7.1e-06
Ascorbic_acid	Carveol	DMF	Carbon	CuCl2	8.3e-06
Ascorbic_acid	Carveol	DMF	Carbon	Pd(OAc)2	1.39e-05
Ascorbic_acid	Carveol	DMF	Carbon	Dy(OTf)3	1.6e-06
Ascorbic_acid	Carveol	DMF	Carbon	Nothing	1.27e-05
Ascorbic_acid	Carveol	DMF	Platinum	Ptsoh	8.8e-06
Ascorbic_acid	Carveol	DMF	Platinum	Formic_acid	1.54e-05
Ascorbic_acid	Carveol	DMF	Platinum	CsCO3	2.1e-06
Ascorbic_acid	Carveol	DMF	Platinum	Triethylamine	1.26e-05
Ascorbic_acid	Carveol	DMF	Platinum	NiCl2	4e-07
Ascorbic_acid	Carveol	DMF	Platinum	CuCl2	1.38e-05
Ascorbic_acid	Carveol	DMF	Platinum	Pd(OAc)2	1.21e-05
Ascorbic_acid	Carveol	DMF	Platinum	Dy(OTf)3	1.2e-06
Ascorbic_acid	Carveol	DMF	Platinum	Nothing	1.89e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Ptsoh	3.74e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Formic_acid	3.91e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	CsCO3	3.89e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Triethylamine	3.83e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	NiCl2	3.83e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	CuCl2	3.81e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Pd(OAc)2	3.9e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Dy(OTf)3	3.87e-05
Ascorbic_acid	Dimethylamine	ACN	Carbon	Nothing	3.74e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Ptsoh	3.93e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Formic_acid	3.89e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	CsCO3	3.78e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Triethylamine	3.86e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	NiCl2	3.78e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	CuCl2	3.93e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Pd(OAc)2	3.92e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Dy(OTf)3	3.9e-05
Ascorbic_acid	Dimethylamine	ACN	Platinum	Nothing	3.92e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Ptsoh	3.88e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Formic_acid	3.71e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	CsCO3	3.94e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Triethylamine	3.77e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	NiCl2	3.81e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	CuCl2	3.84e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Pd(OAc)2	3.76e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Dy(OTf)3	3.94e-05
Ascorbic_acid	Dimethylamine	DMF	Carbon	Nothing	3.88e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Ptsoh	3.75e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Formic_acid	3.87e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	CsCO3	3.79e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Triethylamine	3.9e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	NiCl2	3.84e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	CuCl2	3.93e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Pd(OAc)2	3.8e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Dy(OTf)3	3.82e-05
Ascorbic_acid	Dimethylamine	DMF	Platinum	Nothing	3.66e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Ptsoh	9.8e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Formic_acid	1.7e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	CsCO3	6e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Triethylamine	1.21e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	NiCl2	1.7e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	CuCl2	1.14e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Pd(OAc)2	1.48e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Dy(OTf)3	1.4e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Carbon	Nothing	1.4e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Ptsoh	2e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Formic_acid	1.81e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CsCO3	4.7e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Triethylamine	1.46e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	NiCl2	3.3e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	CuCl2	1.82e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Pd(OAc)2	1.54e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Dy(OTf)3	6.8e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	ACN	Platinum	Nothing	1.46e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Ptsoh	1.75e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Formic_acid	1.87e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CsCO3	5.9e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Triethylamine	1.96e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	NiCl2	8e-07
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	CuCl2	1.51e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Pd(OAc)2	8.1e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Dy(OTf)3	4.6e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Carbon	Nothing	1.57e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Ptsoh	8.7e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Formic_acid	1.34e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CsCO3	4.3e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Triethylamine	1.88e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	NiCl2	4.2e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	CuCl2	1.76e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Pd(OAc)2	1.17e-05
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Dy(OTf)3	6.7e-06
Ascorbic_acid	1,3-dimethylbarbituric_acid	DMF	Platinum	Nothing	1.94e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Ptsoh	3.71e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Formic_acid	3.92e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	CsCO3	4e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Triethylamine	3.82e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	NiCl2	4e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	CuCl2	3.77e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Pd(OAc)2	3.76e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Dy(OTf)3	4e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Carbon	Nothing	3.89e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Ptsoh	3.95e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Formic_acid	3.87e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	CsCO3	3.97e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Triethylamine	3.64e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	NiCl2	4e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	CuCl2	3.91e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Pd(OAc)2	3.76e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Dy(OTf)3	3.99e-05
Ascorbic_acid	2-pyridineacetonitrile	ACN	Platinum	Nothing	3.89e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Ptsoh	3.71e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Formic_acid	3.84e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	CsCO3	3.99e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Triethylamine	3.92e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	NiCl2	3.99e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	CuCl2	3.94e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Pd(OAc)2	3.88e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Dy(OTf)3	3.99e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Carbon	Nothing	3.65e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Ptsoh	3.9e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Formic_acid	3.68e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	CsCO3	3.99e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Triethylamine	3.72e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	NiCl2	4e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	CuCl2	3.79e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Pd(OAc)2	3.88e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Dy(OTf)3	4e-05
Ascorbic_acid	2-pyridineacetonitrile	DMF	Platinum	Nothing	3.92e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Ptsoh	1.12e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Formic_acid	1.85e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	CsCO3	1.8e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Triethylamine	1.41e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	NiCl2	1.75e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	CuCl2	8.4e-06
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Pd(OAc)2	1.85e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Dy(OTf)3	1.7e-05
Ascorbic_acid	1-azidoadamantane	ACN	Carbon	Nothing	1.94e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Ptsoh	8.5e-06
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Formic_acid	9.2e-06
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	CsCO3	1.14e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Triethylamine	1.68e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	NiCl2	1.08e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	CuCl2	1.51e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Pd(OAc)2	1.16e-05
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Dy(OTf)3	8.7e-06
Ascorbic_acid	1-azidoadamantane	ACN	Platinum	Nothing	1.14e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Ptsoh	2.01e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Formic_acid	1.26e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	CsCO3	1.49e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Triethylamine	1.57e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	NiCl2	1.66e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	CuCl2	1.65e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Pd(OAc)2	1.96e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Dy(OTf)3	1.11e-05
Ascorbic_acid	1-azidoadamantane	DMF	Carbon	Nothing	1.16e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Ptsoh	1.53e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Formic_acid	1.91e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	CsCO3	1e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Triethylamine	1.14e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	NiCl2	9.1e-06
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	CuCl2	1.8e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Pd(OAc)2	1.94e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Dy(OTf)3	1.9e-05
Ascorbic_acid	1-azidoadamantane	DMF	Platinum	Nothing	1.83e-05
