Bb	CP	Solvent	Electrode	Additives	Prior_score
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Ptsoh	0.041181
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Formic_acid	5.7e-05
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	CsCO3	0.2808176
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Triethylamine	0.0001223
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	NiCl2	0.0029509
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	CuCl2	0.0017963
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Pd(OAc)2	0.0214711
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Dy(OTf)3	0.0700981
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Carbon	Nothing	0.0606386
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Ptsoh	0.0408545
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Formic_acid	6.24e-05
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	CsCO3	0.1928258
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Triethylamine	0.0001181
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	NiCl2	0.1637375
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	CuCl2	0.0011018
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Pd(OAc)2	0.2144002
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Dy(OTf)3	0.2847754
Ketone_derivative	4-methoxyphenyl_isocyanide	ACN	Platinum	Nothing	0.0019535
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Ptsoh	0.0028917
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Formic_acid	0.0003261
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	CsCO3	0.4428759
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Triethylamine	0.0033957
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	NiCl2	0.0017824
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	CuCl2	0.0032168
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Pd(OAc)2	0.0035499
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Dy(OTf)3	0.0025332
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Carbon	Nothing	0.0439214
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Ptsoh	0.0603493
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Formic_acid	0.0001389
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	CsCO3	0.2483006
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Triethylamine	7.4e-06
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	NiCl2	0.2377742
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	CuCl2	0.0
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Pd(OAc)2	0.1070356
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Dy(OTf)3	0.3045806
Ketone_derivative	4-methoxyphenyl_isocyanide	DMF	Platinum	Nothing	0.0380192
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Ptsoh	0.0725834
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Formic_acid	0.1166989
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	CsCO3	0.0144283
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Triethylamine	0.0096474
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	NiCl2	0.000127
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	CuCl2	0.0083443
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Pd(OAc)2	0.0046893
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Dy(OTf)3	0.0009379
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Carbon	Nothing	0.0705117
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Ptsoh	0.2676138
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Formic_acid	0.0037215
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	CsCO3	0.0397769
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Triethylamine	0.0200054
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	NiCl2	0.0317839
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	CuCl2	0.0222233
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Pd(OAc)2	0.0533802
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Dy(OTf)3	0.0107595
Ketone_derivative	Trimethylsilyl_cyanide	ACN	Platinum	Nothing	0.1508418
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	Ptsoh	0.0038377
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	Formic_acid	0.0923208
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	CsCO3	0.0037339
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	Triethylamine	0.1047464
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	NiCl2	7.68e-05
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	CuCl2	0.0015408
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	Pd(OAc)2	0.0001405
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Carbon	Dy(OTf)3	0.0
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Ptsoh	0.1183469
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Formic_acid	0.0135123
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	CsCO3	0.0345209
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Triethylamine	0.0868758
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	NiCl2	0.004285
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	CuCl2	0.0079319
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Pd(OAc)2	0.0485691
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Dy(OTf)3	0.0002047
Ketone_derivative	Trimethylsilyl_cyanide	DMF	Platinum	Nothing	0.1181152
Ketone_derivative	Ph-maleimide	ACN	Carbon	Ptsoh	0.7015471
Ketone_derivative	Ph-maleimide	ACN	Carbon	Formic_acid	0.0036856
Ketone_derivative	Ph-maleimide	ACN	Carbon	CsCO3	0.5570887
Ketone_derivative	Ph-maleimide	ACN	Carbon	Triethylamine	0.0044594
Ketone_derivative	Ph-maleimide	ACN	Carbon	NiCl2	0.0092832
Ketone_derivative	Ph-maleimide	ACN	Carbon	CuCl2	0.0528574
Ketone_derivative	Ph-maleimide	ACN	Carbon	Pd(OAc)2	0.091949
Ketone_derivative	Ph-maleimide	ACN	Carbon	Dy(OTf)3	0.0961113
Ketone_derivative	Ph-maleimide	ACN	Carbon	Nothing	0.380637
Ketone_derivative	Ph-maleimide	ACN	Platinum	Ptsoh	0.3438091
Ketone_derivative	Ph-maleimide	ACN	Platinum	Formic_acid	0.0001033
Ketone_derivative	Ph-maleimide	ACN	Platinum	CsCO3	0.4410356
Ketone_derivative	Ph-maleimide	ACN	Platinum	Triethylamine	1.08e-05
Ketone_derivative	Ph-maleimide	ACN	Platinum	NiCl2	0.4010344
Ketone_derivative	Ph-maleimide	ACN	Platinum	CuCl2	0.0098253
Ketone_derivative	Ph-maleimide	ACN	Platinum	Pd(OAc)2	0.3610361
Ketone_derivative	Ph-maleimide	ACN	Platinum	Dy(OTf)3	0.2776433
Ketone_derivative	Ph-maleimide	ACN	Platinum	Nothing	0.0985962
Ketone_derivative	Ph-maleimide	DMF	Carbon	Ptsoh	0.8260455
Ketone_derivative	Ph-maleimide	DMF	Carbon	Formic_acid	0.0062337
Ketone_derivative	Ph-maleimide	DMF	Carbon	CsCO3	0.6749606
Ketone_derivative	Ph-maleimide	DMF	Carbon	Triethylamine	0.015762
Ketone_derivative	Ph-maleimide	DMF	Carbon	NiCl2	0.0155782
Ketone_derivative	Ph-maleimide	DMF	Carbon	CuCl2	0.0939001
Ketone_derivative	Ph-maleimide	DMF	Carbon	Pd(OAc)2	0.0039234
Ketone_derivative	Ph-maleimide	DMF	Carbon	Dy(OTf)3	0.0210017
Ketone_derivative	Ph-maleimide	DMF	Carbon	Nothing	0.6855094
Ketone_derivative	Ph-maleimide	DMF	Platinum	Ptsoh	0.7974093
Ketone_derivative	Ph-maleimide	DMF	Platinum	Formic_acid	0.0023014
Ketone_derivative	Ph-maleimide	DMF	Platinum	CsCO3	0.5453692
Ketone_derivative	Ph-maleimide	DMF	Platinum	Triethylamine	0.0024628
Ketone_derivative	Ph-maleimide	DMF	Platinum	NiCl2	0.2583994
Ketone_derivative	Ph-maleimide	DMF	Platinum	CuCl2	0.0788968
Ketone_derivative	Ph-maleimide	DMF	Platinum	Pd(OAc)2	0.3248949
Ketone_derivative	Ph-maleimide	DMF	Platinum	Dy(OTf)3	0.1536013
Ketone_derivative	Ph-maleimide	DMF	Platinum	Nothing	0.1837825
Ketone_derivative	Isoprene	ACN	Carbon	Ptsoh	0.2476607
Ketone_derivative	Isoprene	ACN	Carbon	Formic_acid	0.001197
Ketone_derivative	Isoprene	ACN	Carbon	CsCO3	0.3950887
Ketone_derivative	Isoprene	ACN	Carbon	Triethylamine	9.72e-05
Ketone_derivative	Isoprene	ACN	Carbon	NiCl2	0.0200884
Ketone_derivative	Isoprene	ACN	Carbon	CuCl2	0.005747
Ketone_derivative	Isoprene	ACN	Carbon	Pd(OAc)2	0.0425291
Ketone_derivative	Isoprene	ACN	Carbon	Dy(OTf)3	0.011842
Ketone_derivative	Isoprene	ACN	Carbon	Nothing	0.3653028
Ketone_derivative	Isoprene	ACN	Platinum	Ptsoh	0.325826
Ketone_derivative	Isoprene	ACN	Platinum	Formic_acid	0.0003179
Ketone_derivative	Isoprene	ACN	Platinum	CsCO3	0.5242968
Ketone_derivative	Isoprene	ACN	Platinum	Triethylamine	1.07e-05
Ketone_derivative	Isoprene	ACN	Platinum	NiCl2	0.2457154
Ketone_derivative	Isoprene	ACN	Platinum	CuCl2	0.0204518
Ketone_derivative	Isoprene	ACN	Platinum	Pd(OAc)2	0.1955676
Ketone_derivative	Isoprene	ACN	Platinum	Dy(OTf)3	0.173182
Ketone_derivative	Isoprene	ACN	Platinum	Nothing	0.3212288
Ketone_derivative	Isoprene	DMF	Carbon	Ptsoh	0.2197584
Ketone_derivative	Isoprene	DMF	Carbon	Formic_acid	0.0003659
Ketone_derivative	Isoprene	DMF	Carbon	CsCO3	0.3916151
Ketone_derivative	Isoprene	DMF	Carbon	Triethylamine	0.000906
Ketone_derivative	Isoprene	DMF	Carbon	NiCl2	0.0039389
Ketone_derivative	Isoprene	DMF	Carbon	CuCl2	0.0508193
Ketone_derivative	Isoprene	DMF	Carbon	Pd(OAc)2	0.0017285
Ketone_derivative	Isoprene	DMF	Carbon	Dy(OTf)3	0.0016657
Ketone_derivative	Isoprene	DMF	Carbon	Nothing	0.5121177
Ketone_derivative	Isoprene	DMF	Platinum	Ptsoh	0.178831
Ketone_derivative	Isoprene	DMF	Platinum	Formic_acid	0.0002705
Ketone_derivative	Isoprene	DMF	Platinum	CsCO3	0.4838014
Ketone_derivative	Isoprene	DMF	Platinum	Triethylamine	0.000205
Ketone_derivative	Isoprene	DMF	Platinum	NiCl2	0.1361626
Ketone_derivative	Isoprene	DMF	Platinum	CuCl2	0.0016746
Ketone_derivative	Isoprene	DMF	Platinum	Pd(OAc)2	0.1208614
Ketone_derivative	Isoprene	DMF	Platinum	Dy(OTf)3	0.0683401
Ketone_derivative	Isoprene	DMF	Platinum	Nothing	0.2542464
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Ptsoh	0.1020364
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Formic_acid	0.0004775
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	CsCO3	0.1302237
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Triethylamine	0.000681
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	NiCl2	0.0665275
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	CuCl2	0.001109
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Pd(OAc)2	0.0193088
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Dy(OTf)3	0.0250371
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Carbon	Nothing	0.0733262
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Ptsoh	0.0405933
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Formic_acid	5.7e-06
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	CsCO3	0.114486
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Triethylamine	9.9e-06
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	NiCl2	0.2823845
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	CuCl2	0.0003809
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Pd(OAc)2	0.1960104
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Dy(OTf)3	0.2893739
HMF	2-hydroxy-5-nitrobenzaldehyde	ACN	Platinum	Nothing	0.0290008
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Ptsoh	0.0831216
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Formic_acid	0.0036488
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	CsCO3	0.3481189
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Triethylamine	0.0040587
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	NiCl2	0.0048844
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	CuCl2	0.0064307
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Pd(OAc)2	0.0074372
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Dy(OTf)3	0.0059421
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Carbon	Nothing	0.0588694
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Ptsoh	0.0271562
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Formic_acid	0.000502
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	CsCO3	0.3124114
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Triethylamine	0.0004082
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	NiCl2	0.1553417
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	CuCl2	0.0016446
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Pd(OAc)2	0.209931
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Dy(OTf)3	0.2205474
HMF	2-hydroxy-5-nitrobenzaldehyde	DMF	Platinum	Nothing	0.0241102
HMF	Propylamine	ACN	Carbon	Ptsoh	0.8775968
HMF	Propylamine	ACN	Carbon	Formic_acid	3.73e-05
HMF	Propylamine	ACN	Carbon	CsCO3	0.5922836
HMF	Propylamine	ACN	Carbon	Triethylamine	0.0001502
HMF	Propylamine	ACN	Carbon	NiCl2	0.0566837
HMF	Propylamine	ACN	Carbon	CuCl2	0.0732772
HMF	Propylamine	ACN	Carbon	Pd(OAc)2	0.061096
HMF	Propylamine	ACN	Carbon	Dy(OTf)3	0.0442079
HMF	Propylamine	ACN	Carbon	Nothing	0.5546384
HMF	Propylamine	ACN	Platinum	Ptsoh	0.8333128
HMF	Propylamine	ACN	Platinum	Formic_acid	2.67e-05
HMF	Propylamine	ACN	Platinum	CsCO3	0.4360927
HMF	Propylamine	ACN	Platinum	Triethylamine	0.0008607
HMF	Propylamine	ACN	Platinum	NiCl2	0.3206732
HMF	Propylamine	ACN	Platinum	CuCl2	0.0807265
HMF	Propylamine	ACN	Platinum	Pd(OAc)2	0.3091355
HMF	Propylamine	ACN	Platinum	Dy(OTf)3	0.4210339
HMF	Propylamine	ACN	Platinum	Nothing	0.2729897
HMF	Propylamine	DMF	Carbon	Ptsoh	0.8310064
HMF	Propylamine	DMF	Carbon	Formic_acid	0.0002842
HMF	Propylamine	DMF	Carbon	CsCO3	0.4561284
HMF	Propylamine	DMF	Carbon	Triethylamine	0.0020258
HMF	Propylamine	DMF	Carbon	NiCl2	0.0098631
HMF	Propylamine	DMF	Carbon	CuCl2	0.0243445
HMF	Propylamine	DMF	Carbon	Pd(OAc)2	0.0059514
HMF	Propylamine	DMF	Carbon	Dy(OTf)3	0.0001793
HMF	Propylamine	DMF	Carbon	Nothing	0.7427101
HMF	Propylamine	DMF	Platinum	Ptsoh	0.9418315
HMF	Propylamine	DMF	Platinum	Formic_acid	0.0001699
HMF	Propylamine	DMF	Platinum	CsCO3	0.4796535
HMF	Propylamine	DMF	Platinum	Triethylamine	0.000334
HMF	Propylamine	DMF	Platinum	NiCl2	0.2202013
HMF	Propylamine	DMF	Platinum	CuCl2	0.0559172
HMF	Propylamine	DMF	Platinum	Pd(OAc)2	0.2400578
HMF	Propylamine	DMF	Platinum	Dy(OTf)3	0.1377456
HMF	Propylamine	DMF	Platinum	Nothing	0.1496886
HMF	DABCO	ACN	Carbon	Ptsoh	0.0070622
HMF	DABCO	ACN	Carbon	Formic_acid	1.9e-06
HMF	DABCO	ACN	Carbon	CsCO3	0.044456
HMF	DABCO	ACN	Carbon	Triethylamine	3.34e-05
HMF	DABCO	ACN	Carbon	NiCl2	0.0207234
HMF	DABCO	ACN	Carbon	CuCl2	0.0001202
HMF	DABCO	ACN	Carbon	Pd(OAc)2	0.0321101
HMF	DABCO	ACN	Carbon	Dy(OTf)3	0.0277412
HMF	DABCO	ACN	Carbon	Nothing	0.0088706
HMF	DABCO	ACN	Platinum	Ptsoh	0.0056275
HMF	DABCO	ACN	Platinum	Formic_acid	0.0
HMF	DABCO	ACN	Platinum	CsCO3	0.0060685
HMF	DABCO	ACN	Platinum	Triethylamine	2e-07
HMF	DABCO	ACN	Platinum	NiCl2	0.0654056
HMF	DABCO	ACN	Platinum	CuCl2	7.55e-05
HMF	DABCO	ACN	Platinum	Pd(OAc)2	0.0217044
HMF	DABCO	ACN	Platinum	Dy(OTf)3	0.0892881
HMF	DABCO	ACN	Platinum	Nothing	0.0010039
HMF	DABCO	DMF	Carbon	Ptsoh	0.0265169
HMF	DABCO	DMF	Carbon	Formic_acid	1.08e-05
HMF	DABCO	DMF	Carbon	CsCO3	0.2027557
HMF	DABCO	DMF	Carbon	Triethylamine	0.0005284
HMF	DABCO	DMF	Carbon	NiCl2	0.0351422
HMF	DABCO	DMF	Carbon	CuCl2	5.41e-05
HMF	DABCO	DMF	Carbon	Pd(OAc)2	0.0169376
HMF	DABCO	DMF	Carbon	Dy(OTf)3	0.0737537
HMF	DABCO	DMF	Carbon	Nothing	0.0182482
HMF	DABCO	DMF	Platinum	Ptsoh	0.004531
HMF	DABCO	DMF	Platinum	Formic_acid	1.56e-05
HMF	DABCO	DMF	Platinum	CsCO3	0.0522696
HMF	DABCO	DMF	Platinum	Triethylamine	1.4e-06
HMF	DABCO	DMF	Platinum	NiCl2	0.0941248
HMF	DABCO	DMF	Platinum	CuCl2	0.0001252
HMF	DABCO	DMF	Platinum	Pd(OAc)2	0.0269183
HMF	DABCO	DMF	Platinum	Dy(OTf)3	0.1074855
HMF	DABCO	DMF	Platinum	Nothing	0.0022033
HMF	Potassium_cyanide	ACN	Carbon	Ptsoh	0.8468603
HMF	Potassium_cyanide	ACN	Carbon	Formic_acid	0.0002383
HMF	Potassium_cyanide	ACN	Carbon	CsCO3	0.5411295
HMF	Potassium_cyanide	ACN	Carbon	Triethylamine	0.0013331
HMF	Potassium_cyanide	ACN	Carbon	NiCl2	0.0249085
HMF	Potassium_cyanide	ACN	Carbon	CuCl2	0.1939025
HMF	Potassium_cyanide	ACN	Carbon	Pd(OAc)2	0.0952756
HMF	Potassium_cyanide	ACN	Carbon	Dy(OTf)3	0.0059742
HMF	Potassium_cyanide	ACN	Carbon	Nothing	0.5745137
HMF	Potassium_cyanide	ACN	Platinum	Ptsoh	0.9220608
HMF	Potassium_cyanide	ACN	Platinum	Formic_acid	8.24e-05
HMF	Potassium_cyanide	ACN	Platinum	CsCO3	0.4790727
HMF	Potassium_cyanide	ACN	Platinum	Triethylamine	9.08e-05
HMF	Potassium_cyanide	ACN	Platinum	NiCl2	0.3066598
HMF	Potassium_cyanide	ACN	Platinum	CuCl2	0.092838
HMF	Potassium_cyanide	ACN	Platinum	Pd(OAc)2	0.2996662
HMF	Potassium_cyanide	ACN	Platinum	Dy(OTf)3	0.3342089
HMF	Potassium_cyanide	ACN	Platinum	Nothing	0.3393912
HMF	Potassium_cyanide	DMF	Carbon	Ptsoh	0.8472736
HMF	Potassium_cyanide	DMF	Carbon	Formic_acid	0.003081
HMF	Potassium_cyanide	DMF	Carbon	CsCO3	0.6401154
HMF	Potassium_cyanide	DMF	Carbon	Triethylamine	0.0043601
HMF	Potassium_cyanide	DMF	Carbon	NiCl2	0.0158665
HMF	Potassium_cyanide	DMF	Carbon	CuCl2	0.0171745
HMF	Potassium_cyanide	DMF	Carbon	Pd(OAc)2	0.0288546
HMF	Potassium_cyanide	DMF	Carbon	Dy(OTf)3	0.0015189
HMF	Potassium_cyanide	DMF	Carbon	Nothing	0.589747
HMF	Potassium_cyanide	DMF	Platinum	Ptsoh	0.8952923
HMF	Potassium_cyanide	DMF	Platinum	Formic_acid	0.0011979
HMF	Potassium_cyanide	DMF	Platinum	CsCO3	0.4951942
HMF	Potassium_cyanide	DMF	Platinum	Triethylamine	7.44e-05
HMF	Potassium_cyanide	DMF	Platinum	NiCl2	0.1880428
HMF	Potassium_cyanide	DMF	Platinum	CuCl2	0.1205678
HMF	Potassium_cyanide	DMF	Platinum	Pd(OAc)2	0.2618944
HMF	Potassium_cyanide	DMF	Platinum	Dy(OTf)3	0.1941735
HMF	Potassium_cyanide	DMF	Platinum	Nothing	0.2572403
HMF	Rawal_diene	ACN	Carbon	Ptsoh	0.8110785
HMF	Rawal_diene	ACN	Carbon	Formic_acid	0.0026508
HMF	Rawal_diene	ACN	Carbon	CsCO3	0.5200451
HMF	Rawal_diene	ACN	Carbon	Triethylamine	0.0017842
HMF	Rawal_diene	ACN	Carbon	NiCl2	0.0265302
HMF	Rawal_diene	ACN	Carbon	CuCl2	0.1653632
HMF	Rawal_diene	ACN	Carbon	Pd(OAc)2	0.0294765
HMF	Rawal_diene	ACN	Carbon	Dy(OTf)3	0.0101618
HMF	Rawal_diene	ACN	Carbon	Nothing	0.4672642
HMF	Rawal_diene	ACN	Platinum	Ptsoh	0.8467498
HMF	Rawal_diene	ACN	Platinum	Formic_acid	1.2e-06
HMF	Rawal_diene	ACN	Platinum	CsCO3	0.4188833
HMF	Rawal_diene	ACN	Platinum	Triethylamine	7.19e-05
HMF	Rawal_diene	ACN	Platinum	NiCl2	0.3191022
HMF	Rawal_diene	ACN	Platinum	CuCl2	0.0850362
HMF	Rawal_diene	ACN	Platinum	Pd(OAc)2	0.553103
HMF	Rawal_diene	ACN	Platinum	Dy(OTf)3	0.2924918
HMF	Rawal_diene	ACN	Platinum	Nothing	0.2645834
HMF	Rawal_diene	DMF	Carbon	Ptsoh	0.8923118
HMF	Rawal_diene	DMF	Carbon	Formic_acid	0.0010553
HMF	Rawal_diene	DMF	Carbon	CsCO3	0.5399193
HMF	Rawal_diene	DMF	Carbon	Triethylamine	0.0010081
HMF	Rawal_diene	DMF	Carbon	NiCl2	0.0
HMF	Rawal_diene	DMF	Carbon	CuCl2	0.0327736
HMF	Rawal_diene	DMF	Carbon	Pd(OAc)2	0.0065724
HMF	Rawal_diene	DMF	Carbon	Dy(OTf)3	0.0035051
HMF	Rawal_diene	DMF	Carbon	Nothing	0.5793174
HMF	Rawal_diene	DMF	Platinum	Ptsoh	0.9571492
HMF	Rawal_diene	DMF	Platinum	Formic_acid	0.0002925
HMF	Rawal_diene	DMF	Platinum	CsCO3	0.5184104
HMF	Rawal_diene	DMF	Platinum	Triethylamine	1.5e-06
HMF	Rawal_diene	DMF	Platinum	NiCl2	0.1580618
HMF	Rawal_diene	DMF	Platinum	CuCl2	0.1146935
HMF	Rawal_diene	DMF	Platinum	Pd(OAc)2	0.195707
HMF	Rawal_diene	DMF	Platinum	Dy(OTf)3	0.1847887
HMF	Rawal_diene	DMF	Platinum	Nothing	0.397945
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Ptsoh	0.9037033
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Formic_acid	0.0011195
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	CsCO3	0.5916286
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Triethylamine	4.69e-05
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	NiCl2	0.0579704
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	CuCl2	0.1105245
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Pd(OAc)2	0.0652945
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Dy(OTf)3	0.0074868
HMF	Tetrachloroisophthalodinitrile	ACN	Carbon	Nothing	0.6665556
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Ptsoh	0.8335582
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Formic_acid	3.6e-06
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	CsCO3	0.458912
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Triethylamine	2.55e-05
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	NiCl2	0.3797266
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	CuCl2	0.1065098
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Pd(OAc)2	0.3253984
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Dy(OTf)3	0.2915637
HMF	Tetrachloroisophthalodinitrile	ACN	Platinum	Nothing	0.331146
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Ptsoh	0.8462798
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Formic_acid	0.0006796
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	CsCO3	0.4993317
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Triethylamine	0.0022212
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	NiCl2	0.0008244
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	CuCl2	0.0731519
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Pd(OAc)2	0.0151674
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Dy(OTf)3	0.0026772
HMF	Tetrachloroisophthalodinitrile	DMF	Carbon	Nothing	0.6665616
HMF	Tetrachloroisophthalodinitrile	DMF	Platinum	Ptsoh	0.9672905
HMF	Tetrachloroisophthalodinitrile	DMF	Platinum	Formic_acid	0.0002972
HMF	Tetrachloroisophthalodinitrile	DMF	Platinum	CsCO3	0.4929437
